id,IDEventType,EventKey,EventCategory,EventSubcategory,PBGID,CivilizationAttributeName,Aoe4AnalyticsGameVersion,Aoe4ReplayApiVersion,Aoe4ReplayApiBuild,Aoe4WorldAppVersion,Aoe4WorldAppDataChecksum,Aoe4WorldMajorVersion,Aoe4WorldDataRepositoryGitCommitHash
1812,1811,BuildOrder,finished,,188267.0,abbasid_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1813,1812,BuildOrder,finished,,188268.0,abbasid_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1814,1813,BuildOrder,finished,,188269.0,abbasid_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1815,1814,BuildOrder,finished,,188270.0,abbasid_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1816,1815,BuildOrder,finished,,188271.0,abbasid_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1817,1816,BuildOrder,finished,,2045367.0,abbasid_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1818,1817,BuildOrder,finished,,2117424.0,abbasid_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1819,1818,BuildOrder,finished,,2132766.0,abbasid_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1820,1819,BuildOrder,finished,,2133427.0,abbasid_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1821,1820,BuildOrder,finished,,2141097.0,abbasid_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1822,1821,BuildOrder,finished,,2141106.0,abbasid_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1823,1822,BuildOrder,finished,,2141404.0,abbasid_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1824,1823,BuildOrder,finished,,2145566.0,abbasid_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1825,1824,BuildOrder,finished,,2146215.0,abbasid_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1826,1825,BuildOrder,finished,,2160100.0,abbasid_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1827,1826,BuildOrder,finished,,2160101.0,abbasid_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1828,1827,BuildOrder,finished,,124723.0,byzantine,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1829,1828,BuildOrder,finished,,127331.0,byzantine,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1830,1829,BuildOrder,finished,,127838.0,byzantine,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1831,1830,BuildOrder,finished,,127842.0,byzantine,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1832,1831,BuildOrder,finished,,127850.0,byzantine,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1833,1832,BuildOrder,finished,,127860.0,byzantine,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1834,1833,BuildOrder,finished,,128070.0,byzantine,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1835,1834,BuildOrder,finished,,128454.0,byzantine,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1836,1835,BuildOrder,finished,,171822.0,byzantine,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1837,1836,BuildOrder,finished,,171823.0,byzantine,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1838,1837,BuildOrder,finished,,171836.0,byzantine,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1839,1838,BuildOrder,finished,,171837.0,byzantine,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1840,1839,BuildOrder,finished,,171999.0,byzantine,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1841,1840,BuildOrder,finished,,187694.0,byzantine,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1842,1841,BuildOrder,finished,,187997.0,byzantine,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1843,1842,BuildOrder,finished,,188010.0,byzantine,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1844,1843,BuildOrder,finished,,188116.0,byzantine,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1845,1844,BuildOrder,finished,,188121.0,byzantine,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1846,1845,BuildOrder,finished,,188122.0,byzantine,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1847,1846,BuildOrder,finished,,188266.0,byzantine,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1848,1847,BuildOrder,finished,,188267.0,byzantine,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1849,1848,BuildOrder,finished,,188268.0,byzantine,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1850,1849,BuildOrder,finished,,188269.0,byzantine,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1851,1850,BuildOrder,finished,,190779.0,byzantine,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1852,1851,BuildOrder,finished,,2104320.0,byzantine,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1853,1852,BuildOrder,finished,,2104444.0,byzantine,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1854,1853,BuildOrder,finished,,2104470.0,byzantine,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1855,1854,BuildOrder,finished,,2104471.0,byzantine,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1856,1855,BuildOrder,finished,,2104589.0,byzantine,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1857,1856,BuildOrder,finished,,2118862.0,byzantine,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1858,1857,BuildOrder,finished,,2118863.0,byzantine,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1859,1858,BuildOrder,finished,,2122674.0,byzantine,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1860,1859,BuildOrder,finished,,2126337.0,byzantine,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1861,1860,BuildOrder,finished,,2132800.0,byzantine,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1862,1861,BuildOrder,finished,,2132801.0,byzantine,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1863,1862,BuildOrder,finished,,2146683.0,byzantine,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1864,1863,BuildOrder,finished,,2146684.0,byzantine,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1865,1864,BuildOrder,finished,,2146685.0,byzantine,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1866,1865,BuildOrder,finished,,2146686.0,byzantine,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1867,1866,BuildOrder,finished,,2146687.0,byzantine,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1868,1867,BuildOrder,finished,,2159809.0,byzantine,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1869,1868,BuildOrder,finished,,2159810.0,byzantine,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1870,1869,BuildOrder,finished,,2159811.0,byzantine,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1871,1870,BuildOrder,finished,,2159825.0,byzantine,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1872,1871,BuildOrder,finished,,2160241.0,byzantine,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1873,1872,BuildOrder,finished,,2160242.0,byzantine,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1874,1873,BuildOrder,finished,,124651.0,chinese_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1875,1874,BuildOrder,finished,,124659.0,chinese_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1876,1875,BuildOrder,finished,,124662.0,chinese_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1877,1876,BuildOrder,finished,,124721.0,chinese_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1878,1877,BuildOrder,finished,,124723.0,chinese_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1879,1878,BuildOrder,finished,,127174.0,chinese_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1880,1879,BuildOrder,finished,,127331.0,chinese_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1881,1880,BuildOrder,finished,,127371.0,chinese_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1882,1881,BuildOrder,finished,,127850.0,chinese_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1883,1882,BuildOrder,finished,,127860.0,chinese_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1884,1883,BuildOrder,finished,,127863.0,chinese_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1885,1884,BuildOrder,finished,,127933.0,chinese_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1886,1885,BuildOrder,finished,,127938.0,chinese_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1887,1886,BuildOrder,finished,,128049.0,chinese_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1888,1887,BuildOrder,finished,,128070.0,chinese_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1889,1888,BuildOrder,finished,,128447.0,chinese_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1890,1889,BuildOrder,finished,,128454.0,chinese_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1891,1890,BuildOrder,finished,,129091.0,chinese_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1892,1891,BuildOrder,finished,,129407.0,chinese_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1893,1892,BuildOrder,finished,,171292.0,chinese_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1894,1893,BuildOrder,finished,,171293.0,chinese_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1895,1894,BuildOrder,finished,,171822.0,chinese_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1896,1895,BuildOrder,finished,,171823.0,chinese_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1897,1896,BuildOrder,finished,,171824.0,chinese_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1898,1897,BuildOrder,finished,,171836.0,chinese_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1899,1898,BuildOrder,finished,,171837.0,chinese_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1900,1899,BuildOrder,finished,,171999.0,chinese_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1901,1900,BuildOrder,finished,,173701.0,chinese_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1902,1901,BuildOrder,finished,,185626.0,chinese_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1903,1902,BuildOrder,finished,,187694.0,chinese_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1904,1903,BuildOrder,finished,,187997.0,chinese_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1905,1904,BuildOrder,finished,,188010.0,chinese_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1906,1905,BuildOrder,finished,,188116.0,chinese_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1907,1906,BuildOrder,finished,,188121.0,chinese_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1908,1907,BuildOrder,finished,,188122.0,chinese_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1909,1908,BuildOrder,finished,,188266.0,chinese_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1910,1909,BuildOrder,finished,,188267.0,chinese_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1911,1910,BuildOrder,finished,,188268.0,chinese_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1912,1911,BuildOrder,finished,,188269.0,chinese_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1913,1912,BuildOrder,finished,,188270.0,chinese_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1914,1913,BuildOrder,finished,,188271.0,chinese_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1915,1914,BuildOrder,finished,,190779.0,chinese_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1916,1915,BuildOrder,finished,,191268.0,chinese_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1917,1916,BuildOrder,finished,,203467.0,chinese_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1918,1917,BuildOrder,finished,,2045367.0,chinese_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1919,1918,BuildOrder,finished,,2117424.0,chinese_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1920,1919,BuildOrder,finished,,2126346.0,chinese_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1921,1920,BuildOrder,finished,,2127323.0,chinese_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1922,1921,BuildOrder,finished,,2127324.0,chinese_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1923,1922,BuildOrder,finished,,2127325.0,chinese_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1924,1923,BuildOrder,finished,,2127326.0,chinese_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1925,1924,BuildOrder,finished,,2127464.0,chinese_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1926,1925,BuildOrder,finished,,2127520.0,chinese_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1927,1926,BuildOrder,finished,,2127654.0,chinese_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1928,1927,BuildOrder,finished,,2130239.0,chinese_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1929,1928,BuildOrder,finished,,2130240.0,chinese_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1930,1929,BuildOrder,finished,,2130241.0,chinese_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1931,1930,BuildOrder,finished,,2135959.0,chinese_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1932,1931,BuildOrder,finished,,2138272.0,chinese_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1933,1932,BuildOrder,finished,,2138273.0,chinese_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1934,1933,BuildOrder,finished,,9000378.0,chinese_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1935,1934,BuildOrder,finished,,9000601.0,chinese_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1936,1935,BuildOrder,finished,,9000912.0,chinese_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1937,1936,BuildOrder,finished,,124651.0,english,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1938,1937,BuildOrder,finished,,124721.0,english,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1939,1938,BuildOrder,finished,,124723.0,english,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1940,1939,BuildOrder,finished,,124725.0,english,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1941,1940,BuildOrder,finished,,124734.0,english,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1942,1941,BuildOrder,finished,,127325.0,english,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1943,1942,BuildOrder,finished,,127329.0,english,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1944,1943,BuildOrder,finished,,127331.0,english,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1945,1944,BuildOrder,finished,,127371.0,english,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1946,1945,BuildOrder,finished,,127838.0,english,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1947,1946,BuildOrder,finished,,127842.0,english,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1948,1947,BuildOrder,finished,,127859.0,english,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1949,1948,BuildOrder,finished,,127860.0,english,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1950,1949,BuildOrder,finished,,128049.0,english,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1951,1950,BuildOrder,finished,,128070.0,english,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1952,1951,BuildOrder,finished,,128447.0,english,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1953,1952,BuildOrder,finished,,128454.0,english,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1954,1953,BuildOrder,finished,,129091.0,english,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1955,1954,BuildOrder,finished,,129401.0,english,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1956,1955,BuildOrder,finished,,129414.0,english,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1957,1956,BuildOrder,finished,,129415.0,english,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1958,1957,BuildOrder,finished,,131032.0,english,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1959,1958,BuildOrder,finished,,131033.0,english,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1960,1959,BuildOrder,finished,,131034.0,english,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1961,1960,BuildOrder,finished,,131051.0,english,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1962,1961,BuildOrder,finished,,131052.0,english,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1963,1962,BuildOrder,finished,,171292.0,english,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1964,1963,BuildOrder,finished,,171293.0,english,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1965,1964,BuildOrder,finished,,171822.0,english,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1966,1965,BuildOrder,finished,,171823.0,english,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1967,1966,BuildOrder,finished,,171824.0,english,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1968,1967,BuildOrder,finished,,171836.0,english,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1969,1968,BuildOrder,finished,,171837.0,english,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1970,1969,BuildOrder,finished,,171999.0,english,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1971,1970,BuildOrder,finished,,185626.0,english,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1972,1971,BuildOrder,finished,,187694.0,english,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1973,1972,BuildOrder,finished,,187997.0,english,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1974,1973,BuildOrder,finished,,188010.0,english,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1975,1974,BuildOrder,finished,,188116.0,english,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1976,1975,BuildOrder,finished,,188121.0,english,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1977,1976,BuildOrder,finished,,188122.0,english,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1978,1977,BuildOrder,finished,,188266.0,english,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1979,1978,BuildOrder,finished,,188267.0,english,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1980,1979,BuildOrder,finished,,188268.0,english,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1981,1980,BuildOrder,finished,,188269.0,english,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1982,1981,BuildOrder,finished,,188270.0,english,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1983,1982,BuildOrder,finished,,188271.0,english,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1984,1983,BuildOrder,finished,,190779.0,english,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1985,1984,BuildOrder,finished,,191268.0,english,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1986,1985,BuildOrder,finished,,203467.0,english,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1987,1986,BuildOrder,finished,,2014110.0,english,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1988,1987,BuildOrder,finished,,2014204.0,english,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1989,1988,BuildOrder,finished,,2045367.0,english,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
1990,1989,BuildOrder,finished,,9000617.0,english,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
