id,IDBuilding,NormalizedId,PBGID,CivilizationAbbreviation,CivilizationSlug,CivilizationAttributeName,ObjectId,ObjectName,ObjectNameType,ObjectDescription,BaseId,Name,AttributeName,Description,AvaiableAgeId,Hitpoints,Food,Gold,Wood,Stone,AgeId,VizierPoint,OliveOil,Total,Supply,Armor,Weapon,Aoe4AnalyticsGameVersion,Aoe4ReplayApiVersion,Aoe4ReplayApiBuild,Aoe4WorldAppVersion,Aoe4WorldAppDataChecksum,Aoe4WorldMajorVersion,Aoe4WorldDataRepositoryGitCommitHash
353,352,,8341568,od,orderofthedragon,hre_ha_01,burgrave-palace-2,Burgrave Palace,building,Acts as a Barracks that produces units 35% faster and 35% cheaper. Researches technologies 35% faster.,burgrave-palace,Burgrave Palace,building_landmark_age2_nuremberg_castle_hre_ha_01,Acts as a Barracks that produces units 35% faster and 35% cheaper. Researches technologies 35% faster.,2,5000,1200,600,0,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
354,353,,3866901,od,orderofthedragon,hre_ha_01,capital-town-center-1,Capital Town Center,building,"All Resources can be dropped off here. Produces Villagers, Scouts, and increases your maximum Population. Adds additional attacks while garrisoned.
Capital Town Centers can detect units stealth or disguises.",capital-town-center,Capital Town Center,building_town_center_capital_hre_ha_01,"All Resources can be dropped off here. Produces Villagers, Scouts, and increases your maximum Population. Adds additional attacks while garrisoned.
Capital Town Centers can detect units stealth or disguises.",1,7000,0,0,0,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
355,354,,7872861,od,orderofthedragon,hre_ha_01,dock-1,Dock,building,"Produces naval units.
Automatically repairs nearby damaged naval units.
Capable of holding up to three Fishing Ships.",dock,Dock,building_unit_naval_hre_ha_01,"Produces naval units.
Automatically repairs nearby damaged naval units.
Capable of holding up to three Fishing Ships.",1,1750,0,0,150,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
356,355,,5834401,od,orderofthedragon,hre_ha_01,elzbach-palace-3,Elzbach Palace,building,Acts as a Keep with +50% health. All buildings within influence take -33% less damage.,elzbach-palace,Elzbach Palace,building_landmark_age3_eltz_castle_hre_ha_01,Acts as a Keep with +50% health. All buildings within influence take -33% less damage.,3,7500,2400,1200,0,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
357,356,,4947531,od,orderofthedragon,hre_ha_01,farm-1,Farm,building,"Harvestable Food source. Use a Villager to gather Food from the Farm.
Only one Villager can work each Farm.",farm,Farm,building_resource_farm_hre_ha_01,"Harvestable Food source. Use a Villager to gather Food from the Farm.
Only one Villager can work each Farm.",1,300,0,0,75,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
358,357,,5215864,od,orderofthedragon,hre_ha_01,great-palace-of-flensburg-4,Great Palace of Flensburg,building,Build and defend a Wonder to secure victory. Rival civilizations will be aware of its construction and seek to destroy it.,great-palace-of-flensburg,Great Palace of Flensburg,building_wonder_age4_glucksburg_castle_hre_ha_01,Build and defend a Wonder to secure victory. Rival civilizations will be aware of its construction and seek to destroy it.,4,5000,5000,5000,5000,5000,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
359,358,,2627505,od,orderofthedragon,hre_ha_01,house-1,House,building,Increases your maximum Population.,house,House,building_house_control_hre_ha_01,Increases your maximum Population.,1,750,0,0,50,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
360,359,,4015152,od,orderofthedragon,hre_ha_01,keep-3,Keep,building,"Heavy garrison and defensible position. Can be upgraded with weaponry. Adds additional attacks while garrisoned.
Prelates can place a Relic within to generate Gold and improve the buildings armor, damage, weapon range and sight range.",keep,Keep,building_defense_keep_hre_ha_01,"Heavy garrison and defensible position. Can be upgraded with weaponry. Adds additional attacks while garrisoned.
Prelates can place a Relic within to generate Gold and improve the buildings armor, damage, weapon range and sight range.",3,5000,0,0,0,900,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
361,360,,3880744,od,orderofthedragon,hre_ha_01,lumber-camp-1,Lumber Camp,building,Villagers can drop off Wood at this building. Houses technologies to improve Wood gathering.,lumber-camp,Lumber Camp,building_econ_wood_control_hre_ha_01,Villagers can drop off Wood at this building. Houses technologies to improve Wood gathering.,1,750,0,0,50,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
362,361,,2332608,od,orderofthedragon,hre_ha_01,market-2,Market,building,Allows the buying and selling of resources and produces the Trader.,market,Market,building_econ_market_control_hre_ha_01,Allows the buying and selling of resources and produces the Trader.,2,1000,0,0,100,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
363,362,,3127683,od,orderofthedragon,hre_ha_01,meinwerk-palace-1,Meinwerk Palace,building,Acts like a Blacksmith. Technology researched here costs -50% and researches 50% faster. Contains Technologies unique to this Landmark.,meinwerk-palace,Meinwerk Palace,building_landmark_age1_imperial_palace_of_paderborn_hre_ha_01,Acts like a Blacksmith. Technology researched here costs -50% and researches 50% faster. Contains Technologies unique to this Landmark.,1,5000,400,200,0,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
364,363,,7147465,od,orderofthedragon,hre_ha_01,mill-1,Mill,building,Villagers can drop off Food at this building. Houses technologies to improve Food gathering.,mill,Mill,building_econ_food_control_hre_ha_01,Villagers can drop off Food at this building. Houses technologies to improve Food gathering.,1,750,0,0,50,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
365,364,,4430561,od,orderofthedragon,hre_ha_01,mining-camp-1,Mining Camp,building,Villagers can drop off Stone and Gold at this building. Houses technologies to improve mining.,mining-camp,Mining Camp,building_econ_mining_camp_control_hre_ha_01,Villagers can drop off Stone and Gold at this building. Houses technologies to improve mining.,1,750,0,0,50,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
366,365,,5932520,od,orderofthedragon,hre_ha_01,monastery-3,Monastery,building,"Produces religious units and houses religious technologies. Starting in the Castle Age (III), religious units can pick up Relics and place them in this building to generate Gold.",monastery,Monastery,building_unit_religious_control_hre_ha_01,"Produces religious units and houses religious technologies. Starting in the Castle Age (III), religious units can pick up Relics and place them in this building to generate Gold.",3,2100,0,0,200,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
367,366,,8760924,od,orderofthedragon,hre_ha_01,outpost-1,Outpost,building,"Offers extensive line of sight and detects units stealth or disguises. Can be upgraded with weaponry and fortifications. Attacks while garrisoned. 
Prelates can place a Relic within to generate Gold and improve the buildings armor, damage, weapon range and sight range.",outpost,Outpost,building_defense_outpost_hre_ha_01,"Offers extensive line of sight and detects units stealth or disguises. Can be upgraded with weaponry and fortifications. Attacks while garrisoned. 
Prelates can place a Relic within to generate Gold and improve the buildings armor, damage, weapon range and sight range.",1,750,0,0,100,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
368,367,,6467235,od,orderofthedragon,hre_ha_01,palace-of-swabia-3,Palace of Swabia,building,"Acts as a Town Center. Produces Villagers +200% faster and at -66% cost.
Cost to build this Landmark is reduced by -20%.",palace-of-swabia,Palace of Swabia,building_landmark_age3_hohenzollern_castle_hre_ha_01,"Acts as a Town Center. Produces Villagers +200% faster and at -66% cost.
Cost to build this Landmark is reduced by -20%.",3,5000,1920,960,0,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
369,368,,3708972,od,orderofthedragon,hre_ha_01,palisade-gate-1,Palisade Gate,building,Light defensive gate. Must be built on a Palisade Wall segment.,palisade-gate,Palisade Gate,building_defense_palisade_gate_hre_ha_01,Light defensive gate. Must be built on a Palisade Wall segment.,1,1250,0,0,25,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
370,369,,5397326,od,orderofthedragon,hre_ha_01,palisade-wall-1,Palisade Wall,building,"Light defensive wall for quickly fortifying an area.
Initially costs 21 Wood, with each additional section costing 7 Wood.",palisade-wall,Palisade Wall,building_defense_palisade_hre_ha_01,"Light defensive wall for quickly fortifying an area.
Initially costs 21 Wood, with each additional section costing 7 Wood.",1,1250,0,0,7,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
371,370,,2581618,od,orderofthedragon,hre_ha_01,regnitz-cathedral-2,Regnitz Cathedral,building,Acts as a Monastery. All Relics generate +100% gold while garrisoned.,regnitz-cathedral,Regnitz Cathedral,building_landmark_age2_bamberg_cathedral_hre_ha_01,Acts as a Monastery. All Relics generate +100% gold while garrisoned.,2,5000,1200,600,0,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
372,371,,3107368,od,orderofthedragon,hre_ha_01,siege-workshop-3,Siege Workshop,building,Produces siege engines and powerful gunpowder units.,siege-workshop,Siege Workshop,building_unit_siege_control_hre_ha_01,Produces siege engines and powerful gunpowder units.,3,2100,0,0,300,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
373,372,,2722040,od,orderofthedragon,hre_ha_01,stable-2,Stable,building,Produces cavalry military units.,stable,Stable,building_unit_cavalry_control_hre_ha_01,Produces cavalry military units.,2,1500,0,0,150,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
374,373,,7593884,od,orderofthedragon,hre_ha_01,stone-wall-2,Stone Wall,building,"Sturdy wall that cannot be attacked by torches. 
Units on walls take 25% less damage from ranged attacks, 50% less damage from siege attacks, and their range is increased by +2.",stone-wall,Stone Wall,building_defense_wall_hre_ha_01,"Sturdy wall that cannot be attacked by torches. 
Units on walls take 25% less damage from ranged attacks, 50% less damage from siege attacks, and their range is increased by +2.",2,3000,0,0,0,25,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
375,374,,2460499,od,orderofthedragon,hre_ha_01,stone-wall-gate-2,Stone Wall Gate,building,"Heavy defensive gate. Must be built on a Stone Wall segment.
Infantry can use the gate to access the top of the walls.",stone-wall-gate,Stone Wall Gate,building_defense_wall_gate_hre_ha_01,"Heavy defensive gate. Must be built on a Stone Wall segment.
Infantry can use the gate to access the top of the walls.",2,3000,0,0,0,50,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
376,375,,5833938,od,orderofthedragon,hre_ha_01,stone-wall-tower-2,Stone Wall Tower,building,"Heavy defensive tower that fires a springald. Must be built on a Stone Wall segment.
Infantry can use the tower to access the top of the walls.
Place a Relic here to generate Gold and improve armor, damage, weapon range and sight range.",stone-wall-tower,Stone Wall Tower,building_defense_tower_hre_ha_01,"Heavy defensive tower that fires a springald. Must be built on a Stone Wall segment.
Infantry can use the tower to access the top of the walls.
Place a Relic here to generate Gold and improve armor, damage, weapon range and sight range.",2,3000,0,0,0,300,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
377,376,,3039906,od,orderofthedragon,hre_ha_01,town-center-2,Town Center,building,"All Resources can be dropped off here. Produces Villagers, Scouts, and increases your maximum Population. Adds additional attacks while garrisoned.
Non-Capital Town Centers can't detect stealth or disguises.",town-center,Town Center,building_town_center_hre_ha_01,"All Resources can be dropped off here. Produces Villagers, Scouts, and increases your maximum Population. Adds additional attacks while garrisoned.
Non-Capital Town Centers can't detect stealth or disguises.",2,2500,0,0,400,350,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
378,377,,8529539,od,orderofthedragon,hre_ha_01,university-4,University,building,Houses advanced technology that benefit the civilization.,university,University,building_tech_university_control_hre_ha_01,Houses advanced technology that benefit the civilization.,4,2100,0,0,450,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
379,378,,2034621,ot,ottomans,ottoman,archery-range-2,Archery Range,building,Produces ranged infantry units.,archery-range,Archery Range,building_unit_ranged_ott,Produces ranged infantry units.,2,1500,0,0,100,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
380,379,,2055473,ot,ottomans,ottoman,azure-mosque-4,Azure Mosque,building,Build and defend a Wonder to secure victory. Rival civilizations will be aware of its construction and seek to destroy it.,azure-mosque,Azure Mosque,building_wonder_age4_blue_mosque_ott,Build and defend a Wonder to secure victory. Rival civilizations will be aware of its construction and seek to destroy it.,4,5000,5000,5000,5000,5000,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
381,380,,2034619,ot,ottomans,ottoman,barracks-1,Barracks,building,Produces melee infantry units.,barracks,Barracks,building_unit_infantry_ott,Produces melee infantry units.,1,1500,0,0,100,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
382,381,,2034613,ot,ottomans,ottoman,blacksmith-2,Blacksmith,building,Houses technology to improve infantry and cavalry.,blacksmith,Blacksmith,building_tech_unit_infantry_ott,Houses technology to improve infantry and cavalry.,2,1500,0,0,100,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
383,382,,2034616,ot,ottomans,ottoman,capital-town-center-1,Capital Town Center,building,"All Resources can be dropped off here. Produces Villagers, Scouts, and increases your maximum Population. Adds additional attacks while garrisoned.
Capital Town Centers can detect units stealth or disguises.",capital-town-center,Capital Town Center,building_town_center_capital_ott,"All Resources can be dropped off here. Produces Villagers, Scouts, and increases your maximum Population. Adds additional attacks while garrisoned.
Capital Town Centers can detect units stealth or disguises.",1,7000,0,0,0,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
384,383,,2034620,ot,ottomans,ottoman,dock-1,Dock,building,"Produces naval units.
Automatically repairs nearby damaged naval units.
Capable of holding up to three Fishing Ships.",dock,Dock,building_unit_naval_ott,"Produces naval units.
Automatically repairs nearby damaged naval units.
Capable of holding up to three Fishing Ships.",1,1750,0,0,100,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
385,384,,2034612,ot,ottomans,ottoman,farm-1,Farm,building,"Harvestable Food source. Use a Villager to gather Food from the Farm.
Only one Villager can work each Farm.",farm,Farm,building_resource_farm_ott,"Harvestable Food source. Use a Villager to gather Food from the Farm.
Only one Villager can work each Farm.",1,300,0,0,75,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
386,385,,2034606,ot,ottomans,ottoman,house-1,House,building,Increases your maximum Population.,house,House,building_house_ott,Increases your maximum Population.,1,750,0,0,50,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
387,386,,2055470,ot,ottomans,ottoman,istanbul-imperial-palace-2,Istanbul Imperial Palace,building,Double the Imperial Council experience around the Landmark and increase the Vizier Point limit by +3.,istanbul-imperial-palace,Istanbul Imperial Palace,building_landmark_age2_topkapi_palace_ott,Double the Imperial Council experience around the Landmark and increase the Vizier Point limit by +3.,2,5000,1200,600,0,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
388,387,,2055471,ot,ottomans,ottoman,istanbul-observatory-3,Istanbul Observatory,building,Acts as a University. Improves the influence provided by the University and Blacksmith and production speed of the Grand Galley to +100%.,istanbul-observatory,Istanbul Observatory,building_landmark_age3_istanbul_observatory_ott,Acts as a University. Improves the influence provided by the University and Blacksmith and production speed of the Grand Galley to +100%.,3,5000,2400,1200,0,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
389,388,,2034590,ot,ottomans,ottoman,keep-3,Keep,building,Heavy garrison and defensible position. Can be upgraded with weaponry. Adds additional attacks while garrisoned.,keep,Keep,building_defense_keep_ott,Heavy garrison and defensible position. Can be upgraded with weaponry. Adds additional attacks while garrisoned.,3,5000,0,0,0,900,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
390,389,,2034605,ot,ottomans,ottoman,lumber-camp-1,Lumber Camp,building,Villagers can drop off Wood at this building. Houses technologies to improve Wood gathering.,lumber-camp,Lumber Camp,building_econ_wood_ott,Villagers can drop off Wood at this building. Houses technologies to improve Wood gathering.,1,750,0,0,50,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
391,390,,2034603,ot,ottomans,ottoman,market-2,Market,building,Allows the buying and selling of resources and produces the Trader.,market,Market,building_econ_market_ott,Allows the buying and selling of resources and produces the Trader.,2,1000,0,0,100,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
392,391,,2055469,ot,ottomans,ottoman,mehmed-imperial-armory-2,Mehmed Imperial Armory,building,Produces siege engines for free but with a longer train time.,mehmed-imperial-armory,Mehmed Imperial Armory,building_landmark_age2_tophane_armory_ott,Produces siege engines for free but with a longer train time.,2,5000,1200,600,0,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
393,392,,2058834,ot,ottomans,ottoman,military-school-1,Military School,building,"The Military School can be assigned to produce one type of unit continuously at no cost, however they are produced at a slower rate.",military-school,Military School,building_military_school_ott,"The Military School can be assigned to produce one type of unit continuously at no cost, however they are produced at a slower rate.",1,2000,0,0,150,100,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
394,393,,2034602,ot,ottomans,ottoman,mill-1,Mill,building,Villagers can drop off Food at this building. Houses technologies to improve Food gathering.,mill,Mill,building_econ_food_ott,Villagers can drop off Food at this building. Houses technologies to improve Food gathering.,1,750,0,0,50,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
395,394,,2034604,ot,ottomans,ottoman,mining-camp-1,Mining Camp,building,Villagers can drop off Stone and Gold at this building. Houses technologies to improve mining.,mining-camp,Mining Camp,building_econ_mining_camp_ott,Villagers can drop off Stone and Gold at this building. Houses technologies to improve mining.,1,750,0,0,50,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
396,395,,2034622,ot,ottomans,ottoman,mosque-3,Mosque,building,"Produces religious units and houses religious technologies. Starting in the Castle Age (III), religious units can pick up Relics and place them in this building to generate Gold.",mosque,Mosque,building_unit_religious_ott,"Produces religious units and houses religious technologies. Starting in the Castle Age (III), religious units can pick up Relics and place them in this building to generate Gold.",3,2100,0,0,200,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
397,396,,2034591,ot,ottomans,ottoman,outpost-1,Outpost,building,Offers extensive line of sight and detects units stealth or disguises. Can be upgraded with weaponry and fortifications. Attacks while garrisoned.,outpost,Outpost,building_defense_outpost_ott,Offers extensive line of sight and detects units stealth or disguises. Can be upgraded with weaponry and fortifications. Attacks while garrisoned.,1,750,0,0,100,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
398,397,,2034593,ot,ottomans,ottoman,palisade-gate-1,Palisade Gate,building,Light defensive gate. Must be built on a Palisade Wall segment.,palisade-gate,Palisade Gate,building_defense_palisade_gate_ott,Light defensive gate. Must be built on a Palisade Wall segment.,1,1250,0,0,25,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
399,398,,2034594,ot,ottomans,ottoman,palisade-wall-1,Palisade Wall,building,"Light defensive wall for quickly fortifying an area.
Initially costs 21 Wood, with each additional section costing 7 Wood.",palisade-wall,Palisade Wall,building_defense_palisade_ott,"Light defensive wall for quickly fortifying an area.
Initially costs 21 Wood, with each additional section costing 7 Wood.",1,1250,0,0,7,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
400,399,,2055472,ot,ottomans,ottoman,sea-gate-castle-3,Sea Gate Castle,building,Acts as a Keep with a free Great Bombard emplacement. All Keeps gain an aura that increases Trader and Trade Ship movement speed by +30% and armor by +8.,sea-gate-castle,Sea Gate Castle,building_landmark_age3_kilitbahir_castle_ott,Acts as a Keep with a free Great Bombard emplacement. All Keeps gain an aura that increases Trader and Trade Ship movement speed by +30% and armor by +8.,3,5000,2400,1200,0,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
401,400,,2034623,ot,ottomans,ottoman,siege-workshop-3,Siege Workshop,building,Produces siege engines and powerful gunpowder units.,siege-workshop,Siege Workshop,building_unit_siege_ott,Produces siege engines and powerful gunpowder units.,3,2100,0,0,200,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
402,401,,2034618,ot,ottomans,ottoman,stable-2,Stable,building,Produces cavalry military units.,stable,Stable,building_unit_cavalry_ott,Produces cavalry military units.,2,1500,0,0,100,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
403,402,,2034601,ot,ottomans,ottoman,stone-wall-2,Stone Wall,building,"Sturdy wall that cannot be attacked by torches. 
Units on walls take 25% less damage from ranged attacks, 50% less damage from siege attacks, and their range is increased by +2.",stone-wall,Stone Wall,building_defense_wall_ott,"Sturdy wall that cannot be attacked by torches. 
Units on walls take 25% less damage from ranged attacks, 50% less damage from siege attacks, and their range is increased by +2.",2,3000,0,0,0,25,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
404,403,,2034599,ot,ottomans,ottoman,stone-wall-gate-2,Stone Wall Gate,building,"Heavy defensive gate. Must be built on a Stone Wall segment.
Infantry can use the gate to access the top of the walls.",stone-wall-gate,Stone Wall Gate,building_defense_wall_gate_ott,"Heavy defensive gate. Must be built on a Stone Wall segment.
Infantry can use the gate to access the top of the walls.",2,3000,0,0,0,50,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
405,404,,2034596,ot,ottomans,ottoman,stone-wall-tower-2,Stone Wall Tower,building,"Heavy defensive tower that fires a springald. Must be built on a Stone Wall segment.
Infantry can use the tower to access the top of the walls.",stone-wall-tower,Stone Wall Tower,building_defense_tower_ott,"Heavy defensive tower that fires a springald. Must be built on a Stone Wall segment.
Infantry can use the tower to access the top of the walls.",2,3000,0,0,0,300,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
406,405,,2055467,ot,ottomans,ottoman,sultanhani-trade-network-1,Sultanhani Trade Network,building,Acts as a Market. Comes with 3 Traders garrisoned and generates +24 Gold per minute for each one. Up to 10 Traders can be garrisoned.,sultanhani-trade-network,Sultanhani Trade Network,building_landmark_age1_han_caravanserai_ott,Acts as a Market. Comes with 3 Traders garrisoned and generates +24 Gold per minute for each one. Up to 10 Traders can be garrisoned.,1,5000,400,200,0,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
407,406,,2034617,ot,ottomans,ottoman,town-center-2,Town Center,building,"All Resources can be dropped off here. Produces Villagers, Scouts, and increases your maximum Population. Adds additional attacks while garrisoned.
Non-Capital Town Centers can't detect stealth or disguises.",town-center,Town Center,building_town_center_ott,"All Resources can be dropped off here. Produces Villagers, Scouts, and increases your maximum Population. Adds additional attacks while garrisoned.
Non-Capital Town Centers can't detect stealth or disguises.",2,2500,0,0,400,350,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
408,407,,2055468,ot,ottomans,ottoman,twin-minaret-medrese-1,Twin Minaret Medrese,building,Acts as a Mill. Grows 4 Berry Bushes which can be harvested +50% faster. Berry Bushes are regrown after 120 seconds if depleted.,twin-minaret-medrese,Twin Minaret Medrese,building_landmark_age1_cifte_minareli_medrese_ott,Acts as a Mill. Grows 4 Berry Bushes which can be harvested +50% faster. Berry Bushes are regrown after 120 seconds if depleted.,1,5000,400,200,0,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
409,408,,2034615,ot,ottomans,ottoman,university-4,University,building,Houses advanced technology that benefit the civilization.,university,University,building_tech_university_ott,Houses advanced technology that benefit the civilization.,4,2100,0,0,300,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
410,409,,133429,ru,rus,rus,abbey-of-the-trinity-2,Abbey of the Trinity,building,Acts as a Monastery. Reduces the cost of Warrior Monks by -50% and contains unique religious technologies.,abbey-of-the-trinity,Abbey of the Trinity,building_landmark_age2_trinity_lavra_control_rus,Acts as a Monastery. Reduces the cost of Warrior Monks by -50% and contains unique religious technologies.,2,5000,1200,600,0,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
411,410,,133409,ru,rus,rus,archery-range-2,Archery Range,building,Produces ranged infantry units.,archery-range,Archery Range,building_unit_ranged_control_rus,Produces ranged infantry units.,2,1500,0,0,150,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
412,411,,133406,ru,rus,rus,barracks-1,Barracks,building,Produces melee infantry units.,barracks,Barracks,building_unit_infantry_control_rus,Produces melee infantry units.,1,1500,0,0,150,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
