id,IDGameTime,TotalSecond,Second,Minute,Hour,5Minute,1Minute,2Minute,10Minute,Timestamp,Aoe4AnalyticsGameVersion,Aoe4ReplayApiVersion,Aoe4ReplayApiBuild,Aoe4WorldAppVersion,Aoe4WorldAppDataChecksum,Aoe4WorldMajorVersion,Aoe4WorldDataRepositoryGitCommitHash
27380,27379,27379,19,36,7,7,36,18,3,0001-01-01 07:36:19,,,,,,,
27381,27380,27380,20,36,7,7,36,18,3,0001-01-01 07:36:20,,,,,,,
27382,27381,27381,21,36,7,7,36,18,3,0001-01-01 07:36:21,,,,,,,
27383,27382,27382,22,36,7,7,36,18,3,0001-01-01 07:36:22,,,,,,,
27384,27383,27383,23,36,7,7,36,18,3,0001-01-01 07:36:23,,,,,,,
27385,27384,27384,24,36,7,7,36,18,3,0001-01-01 07:36:24,,,,,,,
27386,27385,27385,25,36,7,7,36,18,3,0001-01-01 07:36:25,,,,,,,
27387,27386,27386,26,36,7,7,36,18,3,0001-01-01 07:36:26,,,,,,,
27388,27387,27387,27,36,7,7,36,18,3,0001-01-01 07:36:27,,,,,,,
27389,27388,27388,28,36,7,7,36,18,3,0001-01-01 07:36:28,,,,,,,
27390,27389,27389,29,36,7,7,36,18,3,0001-01-01 07:36:29,,,,,,,
27391,27390,27390,30,36,7,7,36,18,3,0001-01-01 07:36:30,,,,,,,
27392,27391,27391,31,36,7,7,36,18,3,0001-01-01 07:36:31,,,,,,,
27393,27392,27392,32,36,7,7,36,18,3,0001-01-01 07:36:32,,,,,,,
27394,27393,27393,33,36,7,7,36,18,3,0001-01-01 07:36:33,,,,,,,
27395,27394,27394,34,36,7,7,36,18,3,0001-01-01 07:36:34,,,,,,,
27396,27395,27395,35,36,7,7,36,18,3,0001-01-01 07:36:35,,,,,,,
27397,27396,27396,36,36,7,7,36,18,3,0001-01-01 07:36:36,,,,,,,
27398,27397,27397,37,36,7,7,36,18,3,0001-01-01 07:36:37,,,,,,,
27399,27398,27398,38,36,7,7,36,18,3,0001-01-01 07:36:38,,,,,,,
27400,27399,27399,39,36,7,7,36,18,3,0001-01-01 07:36:39,,,,,,,
27401,27400,27400,40,36,7,7,36,18,3,0001-01-01 07:36:40,,,,,,,
27402,27401,27401,41,36,7,7,36,18,3,0001-01-01 07:36:41,,,,,,,
27403,27402,27402,42,36,7,7,36,18,3,0001-01-01 07:36:42,,,,,,,
27404,27403,27403,43,36,7,7,36,18,3,0001-01-01 07:36:43,,,,,,,
27405,27404,27404,44,36,7,7,36,18,3,0001-01-01 07:36:44,,,,,,,
27406,27405,27405,45,36,7,7,36,18,3,0001-01-01 07:36:45,,,,,,,
27407,27406,27406,46,36,7,7,36,18,3,0001-01-01 07:36:46,,,,,,,
27408,27407,27407,47,36,7,7,36,18,3,0001-01-01 07:36:47,,,,,,,
27409,27408,27408,48,36,7,7,36,18,3,0001-01-01 07:36:48,,,,,,,
27410,27409,27409,49,36,7,7,36,18,3,0001-01-01 07:36:49,,,,,,,
27411,27410,27410,50,36,7,7,36,18,3,0001-01-01 07:36:50,,,,,,,
27412,27411,27411,51,36,7,7,36,18,3,0001-01-01 07:36:51,,,,,,,
27413,27412,27412,52,36,7,7,36,18,3,0001-01-01 07:36:52,,,,,,,
27414,27413,27413,53,36,7,7,36,18,3,0001-01-01 07:36:53,,,,,,,
27415,27414,27414,54,36,7,7,36,18,3,0001-01-01 07:36:54,,,,,,,
27416,27415,27415,55,36,7,7,36,18,3,0001-01-01 07:36:55,,,,,,,
27417,27416,27416,56,36,7,7,36,18,3,0001-01-01 07:36:56,,,,,,,
27418,27417,27417,57,36,7,7,36,18,3,0001-01-01 07:36:57,,,,,,,
27419,27418,27418,58,36,7,7,36,18,3,0001-01-01 07:36:58,,,,,,,
27420,27419,27419,59,36,7,7,36,18,3,0001-01-01 07:36:59,,,,,,,
27421,27420,27420,0,37,7,7,37,18,3,0001-01-01 07:37:00,,,,,,,
27422,27421,27421,1,37,7,7,37,18,3,0001-01-01 07:37:01,,,,,,,
27423,27422,27422,2,37,7,7,37,18,3,0001-01-01 07:37:02,,,,,,,
27424,27423,27423,3,37,7,7,37,18,3,0001-01-01 07:37:03,,,,,,,
27425,27424,27424,4,37,7,7,37,18,3,0001-01-01 07:37:04,,,,,,,
27426,27425,27425,5,37,7,7,37,18,3,0001-01-01 07:37:05,,,,,,,
27427,27426,27426,6,37,7,7,37,18,3,0001-01-01 07:37:06,,,,,,,
27428,27427,27427,7,37,7,7,37,18,3,0001-01-01 07:37:07,,,,,,,
27429,27428,27428,8,37,7,7,37,18,3,0001-01-01 07:37:08,,,,,,,
27430,27429,27429,9,37,7,7,37,18,3,0001-01-01 07:37:09,,,,,,,
27431,27430,27430,10,37,7,7,37,18,3,0001-01-01 07:37:10,,,,,,,
27432,27431,27431,11,37,7,7,37,18,3,0001-01-01 07:37:11,,,,,,,
27433,27432,27432,12,37,7,7,37,18,3,0001-01-01 07:37:12,,,,,,,
27434,27433,27433,13,37,7,7,37,18,3,0001-01-01 07:37:13,,,,,,,
27435,27434,27434,14,37,7,7,37,18,3,0001-01-01 07:37:14,,,,,,,
27436,27435,27435,15,37,7,7,37,18,3,0001-01-01 07:37:15,,,,,,,
27437,27436,27436,16,37,7,7,37,18,3,0001-01-01 07:37:16,,,,,,,
27438,27437,27437,17,37,7,7,37,18,3,0001-01-01 07:37:17,,,,,,,
27439,27438,27438,18,37,7,7,37,18,3,0001-01-01 07:37:18,,,,,,,
27440,27439,27439,19,37,7,7,37,18,3,0001-01-01 07:37:19,,,,,,,
27441,27440,27440,20,37,7,7,37,18,3,0001-01-01 07:37:20,,,,,,,
27442,27441,27441,21,37,7,7,37,18,3,0001-01-01 07:37:21,,,,,,,
27443,27442,27442,22,37,7,7,37,18,3,0001-01-01 07:37:22,,,,,,,
27444,27443,27443,23,37,7,7,37,18,3,0001-01-01 07:37:23,,,,,,,
27445,27444,27444,24,37,7,7,37,18,3,0001-01-01 07:37:24,,,,,,,
27446,27445,27445,25,37,7,7,37,18,3,0001-01-01 07:37:25,,,,,,,
27447,27446,27446,26,37,7,7,37,18,3,0001-01-01 07:37:26,,,,,,,
27448,27447,27447,27,37,7,7,37,18,3,0001-01-01 07:37:27,,,,,,,
27449,27448,27448,28,37,7,7,37,18,3,0001-01-01 07:37:28,,,,,,,
27450,27449,27449,29,37,7,7,37,18,3,0001-01-01 07:37:29,,,,,,,
27451,27450,27450,30,37,7,7,37,18,3,0001-01-01 07:37:30,,,,,,,
27452,27451,27451,31,37,7,7,37,18,3,0001-01-01 07:37:31,,,,,,,
27453,27452,27452,32,37,7,7,37,18,3,0001-01-01 07:37:32,,,,,,,
27454,27453,27453,33,37,7,7,37,18,3,0001-01-01 07:37:33,,,,,,,
27455,27454,27454,34,37,7,7,37,18,3,0001-01-01 07:37:34,,,,,,,
27456,27455,27455,35,37,7,7,37,18,3,0001-01-01 07:37:35,,,,,,,
27457,27456,27456,36,37,7,7,37,18,3,0001-01-01 07:37:36,,,,,,,
27458,27457,27457,37,37,7,7,37,18,3,0001-01-01 07:37:37,,,,,,,
27459,27458,27458,38,37,7,7,37,18,3,0001-01-01 07:37:38,,,,,,,
27460,27459,27459,39,37,7,7,37,18,3,0001-01-01 07:37:39,,,,,,,
27461,27460,27460,40,37,7,7,37,18,3,0001-01-01 07:37:40,,,,,,,
27462,27461,27461,41,37,7,7,37,18,3,0001-01-01 07:37:41,,,,,,,
27463,27462,27462,42,37,7,7,37,18,3,0001-01-01 07:37:42,,,,,,,
27464,27463,27463,43,37,7,7,37,18,3,0001-01-01 07:37:43,,,,,,,
27465,27464,27464,44,37,7,7,37,18,3,0001-01-01 07:37:44,,,,,,,
27466,27465,27465,45,37,7,7,37,18,3,0001-01-01 07:37:45,,,,,,,
27467,27466,27466,46,37,7,7,37,18,3,0001-01-01 07:37:46,,,,,,,
27468,27467,27467,47,37,7,7,37,18,3,0001-01-01 07:37:47,,,,,,,
27469,27468,27468,48,37,7,7,37,18,3,0001-01-01 07:37:48,,,,,,,
27470,27469,27469,49,37,7,7,37,18,3,0001-01-01 07:37:49,,,,,,,
27471,27470,27470,50,37,7,7,37,18,3,0001-01-01 07:37:50,,,,,,,
27472,27471,27471,51,37,7,7,37,18,3,0001-01-01 07:37:51,,,,,,,
27473,27472,27472,52,37,7,7,37,18,3,0001-01-01 07:37:52,,,,,,,
27474,27473,27473,53,37,7,7,37,18,3,0001-01-01 07:37:53,,,,,,,
27475,27474,27474,54,37,7,7,37,18,3,0001-01-01 07:37:54,,,,,,,
27476,27475,27475,55,37,7,7,37,18,3,0001-01-01 07:37:55,,,,,,,
27477,27476,27476,56,37,7,7,37,18,3,0001-01-01 07:37:56,,,,,,,
27478,27477,27477,57,37,7,7,37,18,3,0001-01-01 07:37:57,,,,,,,
27479,27478,27478,58,37,7,7,37,18,3,0001-01-01 07:37:58,,,,,,,
27480,27479,27479,59,37,7,7,37,18,3,0001-01-01 07:37:59,,,,,,,
27481,27480,27480,0,38,7,7,38,19,3,0001-01-01 07:38:00,,,,,,,
27482,27481,27481,1,38,7,7,38,19,3,0001-01-01 07:38:01,,,,,,,
27483,27482,27482,2,38,7,7,38,19,3,0001-01-01 07:38:02,,,,,,,
27484,27483,27483,3,38,7,7,38,19,3,0001-01-01 07:38:03,,,,,,,
27485,27484,27484,4,38,7,7,38,19,3,0001-01-01 07:38:04,,,,,,,
27486,27485,27485,5,38,7,7,38,19,3,0001-01-01 07:38:05,,,,,,,
27487,27486,27486,6,38,7,7,38,19,3,0001-01-01 07:38:06,,,,,,,
27488,27487,27487,7,38,7,7,38,19,3,0001-01-01 07:38:07,,,,,,,
27489,27488,27488,8,38,7,7,38,19,3,0001-01-01 07:38:08,,,,,,,
27490,27489,27489,9,38,7,7,38,19,3,0001-01-01 07:38:09,,,,,,,
27491,27490,27490,10,38,7,7,38,19,3,0001-01-01 07:38:10,,,,,,,
27492,27491,27491,11,38,7,7,38,19,3,0001-01-01 07:38:11,,,,,,,
27493,27492,27492,12,38,7,7,38,19,3,0001-01-01 07:38:12,,,,,,,
27494,27493,27493,13,38,7,7,38,19,3,0001-01-01 07:38:13,,,,,,,
27495,27494,27494,14,38,7,7,38,19,3,0001-01-01 07:38:14,,,,,,,
27496,27495,27495,15,38,7,7,38,19,3,0001-01-01 07:38:15,,,,,,,
27497,27496,27496,16,38,7,7,38,19,3,0001-01-01 07:38:16,,,,,,,
27498,27497,27497,17,38,7,7,38,19,3,0001-01-01 07:38:17,,,,,,,
27499,27498,27498,18,38,7,7,38,19,3,0001-01-01 07:38:18,,,,,,,
27500,27499,27499,19,38,7,7,38,19,3,0001-01-01 07:38:19,,,,,,,
27501,27500,27500,20,38,7,7,38,19,3,0001-01-01 07:38:20,,,,,,,
27502,27501,27501,21,38,7,7,38,19,3,0001-01-01 07:38:21,,,,,,,
27503,27502,27502,22,38,7,7,38,19,3,0001-01-01 07:38:22,,,,,,,
27504,27503,27503,23,38,7,7,38,19,3,0001-01-01 07:38:23,,,,,,,
27505,27504,27504,24,38,7,7,38,19,3,0001-01-01 07:38:24,,,,,,,
27506,27505,27505,25,38,7,7,38,19,3,0001-01-01 07:38:25,,,,,,,
27507,27506,27506,26,38,7,7,38,19,3,0001-01-01 07:38:26,,,,,,,
27508,27507,27507,27,38,7,7,38,19,3,0001-01-01 07:38:27,,,,,,,
27509,27508,27508,28,38,7,7,38,19,3,0001-01-01 07:38:28,,,,,,,
27510,27509,27509,29,38,7,7,38,19,3,0001-01-01 07:38:29,,,,,,,
27511,27510,27510,30,38,7,7,38,19,3,0001-01-01 07:38:30,,,,,,,
27512,27511,27511,31,38,7,7,38,19,3,0001-01-01 07:38:31,,,,,,,
27513,27512,27512,32,38,7,7,38,19,3,0001-01-01 07:38:32,,,,,,,
27514,27513,27513,33,38,7,7,38,19,3,0001-01-01 07:38:33,,,,,,,
27515,27514,27514,34,38,7,7,38,19,3,0001-01-01 07:38:34,,,,,,,
27516,27515,27515,35,38,7,7,38,19,3,0001-01-01 07:38:35,,,,,,,
27517,27516,27516,36,38,7,7,38,19,3,0001-01-01 07:38:36,,,,,,,
27518,27517,27517,37,38,7,7,38,19,3,0001-01-01 07:38:37,,,,,,,
27519,27518,27518,38,38,7,7,38,19,3,0001-01-01 07:38:38,,,,,,,
27520,27519,27519,39,38,7,7,38,19,3,0001-01-01 07:38:39,,,,,,,
27521,27520,27520,40,38,7,7,38,19,3,0001-01-01 07:38:40,,,,,,,
27522,27521,27521,41,38,7,7,38,19,3,0001-01-01 07:38:41,,,,,,,
27523,27522,27522,42,38,7,7,38,19,3,0001-01-01 07:38:42,,,,,,,
27524,27523,27523,43,38,7,7,38,19,3,0001-01-01 07:38:43,,,,,,,
27525,27524,27524,44,38,7,7,38,19,3,0001-01-01 07:38:44,,,,,,,
27526,27525,27525,45,38,7,7,38,19,3,0001-01-01 07:38:45,,,,,,,
27527,27526,27526,46,38,7,7,38,19,3,0001-01-01 07:38:46,,,,,,,
27528,27527,27527,47,38,7,7,38,19,3,0001-01-01 07:38:47,,,,,,,
27529,27528,27528,48,38,7,7,38,19,3,0001-01-01 07:38:48,,,,,,,
27530,27529,27529,49,38,7,7,38,19,3,0001-01-01 07:38:49,,,,,,,
27531,27530,27530,50,38,7,7,38,19,3,0001-01-01 07:38:50,,,,,,,
27532,27531,27531,51,38,7,7,38,19,3,0001-01-01 07:38:51,,,,,,,
27533,27532,27532,52,38,7,7,38,19,3,0001-01-01 07:38:52,,,,,,,
27534,27533,27533,53,38,7,7,38,19,3,0001-01-01 07:38:53,,,,,,,
27535,27534,27534,54,38,7,7,38,19,3,0001-01-01 07:38:54,,,,,,,
27536,27535,27535,55,38,7,7,38,19,3,0001-01-01 07:38:55,,,,,,,
27537,27536,27536,56,38,7,7,38,19,3,0001-01-01 07:38:56,,,,,,,
27538,27537,27537,57,38,7,7,38,19,3,0001-01-01 07:38:57,,,,,,,
27539,27538,27538,58,38,7,7,38,19,3,0001-01-01 07:38:58,,,,,,,
27540,27539,27539,59,38,7,7,38,19,3,0001-01-01 07:38:59,,,,,,,
27541,27540,27540,0,39,7,7,39,19,3,0001-01-01 07:39:00,,,,,,,
27542,27541,27541,1,39,7,7,39,19,3,0001-01-01 07:39:01,,,,,,,
27543,27542,27542,2,39,7,7,39,19,3,0001-01-01 07:39:02,,,,,,,
27544,27543,27543,3,39,7,7,39,19,3,0001-01-01 07:39:03,,,,,,,
27545,27544,27544,4,39,7,7,39,19,3,0001-01-01 07:39:04,,,,,,,
27546,27545,27545,5,39,7,7,39,19,3,0001-01-01 07:39:05,,,,,,,
27547,27546,27546,6,39,7,7,39,19,3,0001-01-01 07:39:06,,,,,,,
27548,27547,27547,7,39,7,7,39,19,3,0001-01-01 07:39:07,,,,,,,
27549,27548,27548,8,39,7,7,39,19,3,0001-01-01 07:39:08,,,,,,,
27550,27549,27549,9,39,7,7,39,19,3,0001-01-01 07:39:09,,,,,,,
27551,27550,27550,10,39,7,7,39,19,3,0001-01-01 07:39:10,,,,,,,
27552,27551,27551,11,39,7,7,39,19,3,0001-01-01 07:39:11,,,,,,,
27553,27552,27552,12,39,7,7,39,19,3,0001-01-01 07:39:12,,,,,,,
27554,27553,27553,13,39,7,7,39,19,3,0001-01-01 07:39:13,,,,,,,
27555,27554,27554,14,39,7,7,39,19,3,0001-01-01 07:39:14,,,,,,,
27556,27555,27555,15,39,7,7,39,19,3,0001-01-01 07:39:15,,,,,,,
27557,27556,27556,16,39,7,7,39,19,3,0001-01-01 07:39:16,,,,,,,
27558,27557,27557,17,39,7,7,39,19,3,0001-01-01 07:39:17,,,,,,,
27559,27558,27558,18,39,7,7,39,19,3,0001-01-01 07:39:18,,,,,,,
27560,27559,27559,19,39,7,7,39,19,3,0001-01-01 07:39:19,,,,,,,
27561,27560,27560,20,39,7,7,39,19,3,0001-01-01 07:39:20,,,,,,,
27562,27561,27561,21,39,7,7,39,19,3,0001-01-01 07:39:21,,,,,,,
27563,27562,27562,22,39,7,7,39,19,3,0001-01-01 07:39:22,,,,,,,
27564,27563,27563,23,39,7,7,39,19,3,0001-01-01 07:39:23,,,,,,,
27565,27564,27564,24,39,7,7,39,19,3,0001-01-01 07:39:24,,,,,,,
27566,27565,27565,25,39,7,7,39,19,3,0001-01-01 07:39:25,,,,,,,
27567,27566,27566,26,39,7,7,39,19,3,0001-01-01 07:39:26,,,,,,,
27568,27567,27567,27,39,7,7,39,19,3,0001-01-01 07:39:27,,,,,,,
27569,27568,27568,28,39,7,7,39,19,3,0001-01-01 07:39:28,,,,,,,
27570,27569,27569,29,39,7,7,39,19,3,0001-01-01 07:39:29,,,,,,,
27571,27570,27570,30,39,7,7,39,19,3,0001-01-01 07:39:30,,,,,,,
27572,27571,27571,31,39,7,7,39,19,3,0001-01-01 07:39:31,,,,,,,
27573,27572,27572,32,39,7,7,39,19,3,0001-01-01 07:39:32,,,,,,,
27574,27573,27573,33,39,7,7,39,19,3,0001-01-01 07:39:33,,,,,,,
27575,27574,27574,34,39,7,7,39,19,3,0001-01-01 07:39:34,,,,,,,
27576,27575,27575,35,39,7,7,39,19,3,0001-01-01 07:39:35,,,,,,,
27577,27576,27576,36,39,7,7,39,19,3,0001-01-01 07:39:36,,,,,,,
27578,27577,27577,37,39,7,7,39,19,3,0001-01-01 07:39:37,,,,,,,
27579,27578,27578,38,39,7,7,39,19,3,0001-01-01 07:39:38,,,,,,,
27580,27579,27579,39,39,7,7,39,19,3,0001-01-01 07:39:39,,,,,,,
27581,27580,27580,40,39,7,7,39,19,3,0001-01-01 07:39:40,,,,,,,
27582,27581,27581,41,39,7,7,39,19,3,0001-01-01 07:39:41,,,,,,,
27583,27582,27582,42,39,7,7,39,19,3,0001-01-01 07:39:42,,,,,,,
27584,27583,27583,43,39,7,7,39,19,3,0001-01-01 07:39:43,,,,,,,
27585,27584,27584,44,39,7,7,39,19,3,0001-01-01 07:39:44,,,,,,,
27586,27585,27585,45,39,7,7,39,19,3,0001-01-01 07:39:45,,,,,,,
27587,27586,27586,46,39,7,7,39,19,3,0001-01-01 07:39:46,,,,,,,
27588,27587,27587,47,39,7,7,39,19,3,0001-01-01 07:39:47,,,,,,,
27589,27588,27588,48,39,7,7,39,19,3,0001-01-01 07:39:48,,,,,,,
27590,27589,27589,49,39,7,7,39,19,3,0001-01-01 07:39:49,,,,,,,
27591,27590,27590,50,39,7,7,39,19,3,0001-01-01 07:39:50,,,,,,,
27592,27591,27591,51,39,7,7,39,19,3,0001-01-01 07:39:51,,,,,,,
27593,27592,27592,52,39,7,7,39,19,3,0001-01-01 07:39:52,,,,,,,
27594,27593,27593,53,39,7,7,39,19,3,0001-01-01 07:39:53,,,,,,,
27595,27594,27594,54,39,7,7,39,19,3,0001-01-01 07:39:54,,,,,,,
27596,27595,27595,55,39,7,7,39,19,3,0001-01-01 07:39:55,,,,,,,
27597,27596,27596,56,39,7,7,39,19,3,0001-01-01 07:39:56,,,,,,,
27598,27597,27597,57,39,7,7,39,19,3,0001-01-01 07:39:57,,,,,,,
27599,27598,27598,58,39,7,7,39,19,3,0001-01-01 07:39:58,,,,,,,
27600,27599,27599,59,39,7,7,39,19,3,0001-01-01 07:39:59,,,,,,,
27601,27600,27600,0,40,7,8,40,20,4,0001-01-01 07:40:00,,,,,,,
27602,27601,27601,1,40,7,8,40,20,4,0001-01-01 07:40:01,,,,,,,
27603,27602,27602,2,40,7,8,40,20,4,0001-01-01 07:40:02,,,,,,,
27604,27603,27603,3,40,7,8,40,20,4,0001-01-01 07:40:03,,,,,,,
27605,27604,27604,4,40,7,8,40,20,4,0001-01-01 07:40:04,,,,,,,
27606,27605,27605,5,40,7,8,40,20,4,0001-01-01 07:40:05,,,,,,,
27607,27606,27606,6,40,7,8,40,20,4,0001-01-01 07:40:06,,,,,,,
27608,27607,27607,7,40,7,8,40,20,4,0001-01-01 07:40:07,,,,,,,
27609,27608,27608,8,40,7,8,40,20,4,0001-01-01 07:40:08,,,,,,,
27610,27609,27609,9,40,7,8,40,20,4,0001-01-01 07:40:09,,,,,,,
27611,27610,27610,10,40,7,8,40,20,4,0001-01-01 07:40:10,,,,,,,
27612,27611,27611,11,40,7,8,40,20,4,0001-01-01 07:40:11,,,,,,,
27613,27612,27612,12,40,7,8,40,20,4,0001-01-01 07:40:12,,,,,,,
27614,27613,27613,13,40,7,8,40,20,4,0001-01-01 07:40:13,,,,,,,
27615,27614,27614,14,40,7,8,40,20,4,0001-01-01 07:40:14,,,,,,,
27616,27615,27615,15,40,7,8,40,20,4,0001-01-01 07:40:15,,,,,,,
27617,27616,27616,16,40,7,8,40,20,4,0001-01-01 07:40:16,,,,,,,
27618,27617,27617,17,40,7,8,40,20,4,0001-01-01 07:40:17,,,,,,,
27619,27618,27618,18,40,7,8,40,20,4,0001-01-01 07:40:18,,,,,,,
27620,27619,27619,19,40,7,8,40,20,4,0001-01-01 07:40:19,,,,,,,
27621,27620,27620,20,40,7,8,40,20,4,0001-01-01 07:40:20,,,,,,,
27622,27621,27621,21,40,7,8,40,20,4,0001-01-01 07:40:21,,,,,,,
27623,27622,27622,22,40,7,8,40,20,4,0001-01-01 07:40:22,,,,,,,
27624,27623,27623,23,40,7,8,40,20,4,0001-01-01 07:40:23,,,,,,,
27625,27624,27624,24,40,7,8,40,20,4,0001-01-01 07:40:24,,,,,,,
27626,27625,27625,25,40,7,8,40,20,4,0001-01-01 07:40:25,,,,,,,
27627,27626,27626,26,40,7,8,40,20,4,0001-01-01 07:40:26,,,,,,,
27628,27627,27627,27,40,7,8,40,20,4,0001-01-01 07:40:27,,,,,,,
27629,27628,27628,28,40,7,8,40,20,4,0001-01-01 07:40:28,,,,,,,
27630,27629,27629,29,40,7,8,40,20,4,0001-01-01 07:40:29,,,,,,,
27631,27630,27630,30,40,7,8,40,20,4,0001-01-01 07:40:30,,,,,,,
27632,27631,27631,31,40,7,8,40,20,4,0001-01-01 07:40:31,,,,,,,
27633,27632,27632,32,40,7,8,40,20,4,0001-01-01 07:40:32,,,,,,,
27634,27633,27633,33,40,7,8,40,20,4,0001-01-01 07:40:33,,,,,,,
27635,27634,27634,34,40,7,8,40,20,4,0001-01-01 07:40:34,,,,,,,
27636,27635,27635,35,40,7,8,40,20,4,0001-01-01 07:40:35,,,,,,,
27637,27636,27636,36,40,7,8,40,20,4,0001-01-01 07:40:36,,,,,,,
27638,27637,27637,37,40,7,8,40,20,4,0001-01-01 07:40:37,,,,,,,
27639,27638,27638,38,40,7,8,40,20,4,0001-01-01 07:40:38,,,,,,,
27640,27639,27639,39,40,7,8,40,20,4,0001-01-01 07:40:39,,,,,,,
27641,27640,27640,40,40,7,8,40,20,4,0001-01-01 07:40:40,,,,,,,
27642,27641,27641,41,40,7,8,40,20,4,0001-01-01 07:40:41,,,,,,,
27643,27642,27642,42,40,7,8,40,20,4,0001-01-01 07:40:42,,,,,,,
27644,27643,27643,43,40,7,8,40,20,4,0001-01-01 07:40:43,,,,,,,
27645,27644,27644,44,40,7,8,40,20,4,0001-01-01 07:40:44,,,,,,,
27646,27645,27645,45,40,7,8,40,20,4,0001-01-01 07:40:45,,,,,,,
27647,27646,27646,46,40,7,8,40,20,4,0001-01-01 07:40:46,,,,,,,
27648,27647,27647,47,40,7,8,40,20,4,0001-01-01 07:40:47,,,,,,,
27649,27648,27648,48,40,7,8,40,20,4,0001-01-01 07:40:48,,,,,,,
27650,27649,27649,49,40,7,8,40,20,4,0001-01-01 07:40:49,,,,,,,
27651,27650,27650,50,40,7,8,40,20,4,0001-01-01 07:40:50,,,,,,,
27652,27651,27651,51,40,7,8,40,20,4,0001-01-01 07:40:51,,,,,,,
27653,27652,27652,52,40,7,8,40,20,4,0001-01-01 07:40:52,,,,,,,
27654,27653,27653,53,40,7,8,40,20,4,0001-01-01 07:40:53,,,,,,,
27655,27654,27654,54,40,7,8,40,20,4,0001-01-01 07:40:54,,,,,,,
27656,27655,27655,55,40,7,8,40,20,4,0001-01-01 07:40:55,,,,,,,
27657,27656,27656,56,40,7,8,40,20,4,0001-01-01 07:40:56,,,,,,,
27658,27657,27657,57,40,7,8,40,20,4,0001-01-01 07:40:57,,,,,,,
27659,27658,27658,58,40,7,8,40,20,4,0001-01-01 07:40:58,,,,,,,
27660,27659,27659,59,40,7,8,40,20,4,0001-01-01 07:40:59,,,,,,,
27661,27660,27660,0,41,7,8,41,20,4,0001-01-01 07:41:00,,,,,,,
27662,27661,27661,1,41,7,8,41,20,4,0001-01-01 07:41:01,,,,,,,
27663,27662,27662,2,41,7,8,41,20,4,0001-01-01 07:41:02,,,,,,,
27664,27663,27663,3,41,7,8,41,20,4,0001-01-01 07:41:03,,,,,,,
27665,27664,27664,4,41,7,8,41,20,4,0001-01-01 07:41:04,,,,,,,
27666,27665,27665,5,41,7,8,41,20,4,0001-01-01 07:41:05,,,,,,,
27667,27666,27666,6,41,7,8,41,20,4,0001-01-01 07:41:06,,,,,,,
27668,27667,27667,7,41,7,8,41,20,4,0001-01-01 07:41:07,,,,,,,
27669,27668,27668,8,41,7,8,41,20,4,0001-01-01 07:41:08,,,,,,,
27670,27669,27669,9,41,7,8,41,20,4,0001-01-01 07:41:09,,,,,,,
27671,27670,27670,10,41,7,8,41,20,4,0001-01-01 07:41:10,,,,,,,
27672,27671,27671,11,41,7,8,41,20,4,0001-01-01 07:41:11,,,,,,,
27673,27672,27672,12,41,7,8,41,20,4,0001-01-01 07:41:12,,,,,,,
27674,27673,27673,13,41,7,8,41,20,4,0001-01-01 07:41:13,,,,,,,
27675,27674,27674,14,41,7,8,41,20,4,0001-01-01 07:41:14,,,,,,,
27676,27675,27675,15,41,7,8,41,20,4,0001-01-01 07:41:15,,,,,,,
27677,27676,27676,16,41,7,8,41,20,4,0001-01-01 07:41:16,,,,,,,
27678,27677,27677,17,41,7,8,41,20,4,0001-01-01 07:41:17,,,,,,,
27679,27678,27678,18,41,7,8,41,20,4,0001-01-01 07:41:18,,,,,,,
27680,27679,27679,19,41,7,8,41,20,4,0001-01-01 07:41:19,,,,,,,
27681,27680,27680,20,41,7,8,41,20,4,0001-01-01 07:41:20,,,,,,,
27682,27681,27681,21,41,7,8,41,20,4,0001-01-01 07:41:21,,,,,,,
27683,27682,27682,22,41,7,8,41,20,4,0001-01-01 07:41:22,,,,,,,
27684,27683,27683,23,41,7,8,41,20,4,0001-01-01 07:41:23,,,,,,,
27685,27684,27684,24,41,7,8,41,20,4,0001-01-01 07:41:24,,,,,,,
27686,27685,27685,25,41,7,8,41,20,4,0001-01-01 07:41:25,,,,,,,
27687,27686,27686,26,41,7,8,41,20,4,0001-01-01 07:41:26,,,,,,,
27688,27687,27687,27,41,7,8,41,20,4,0001-01-01 07:41:27,,,,,,,
27689,27688,27688,28,41,7,8,41,20,4,0001-01-01 07:41:28,,,,,,,
27690,27689,27689,29,41,7,8,41,20,4,0001-01-01 07:41:29,,,,,,,
27691,27690,27690,30,41,7,8,41,20,4,0001-01-01 07:41:30,,,,,,,
27692,27691,27691,31,41,7,8,41,20,4,0001-01-01 07:41:31,,,,,,,
27693,27692,27692,32,41,7,8,41,20,4,0001-01-01 07:41:32,,,,,,,
27694,27693,27693,33,41,7,8,41,20,4,0001-01-01 07:41:33,,,,,,,
27695,27694,27694,34,41,7,8,41,20,4,0001-01-01 07:41:34,,,,,,,
27696,27695,27695,35,41,7,8,41,20,4,0001-01-01 07:41:35,,,,,,,
27697,27696,27696,36,41,7,8,41,20,4,0001-01-01 07:41:36,,,,,,,
27698,27697,27697,37,41,7,8,41,20,4,0001-01-01 07:41:37,,,,,,,
27699,27698,27698,38,41,7,8,41,20,4,0001-01-01 07:41:38,,,,,,,
27700,27699,27699,39,41,7,8,41,20,4,0001-01-01 07:41:39,,,,,,,
